subj,session,trial,rt,object_response,category,condition,imagename
dino_v8,1,1183,NaN,car,truck,1-10-10,1183_eid_dnn_1-10-10_truck_10_n03417042_8076.png
dino_v8,1,1184,NaN,airplane,cat,1-10-10,1184_eid_dnn_1-10-10_cat_10_n02123597_7142.png
dino_v8,1,1185,NaN,keyboard,airplane,128-10-10,1185_eid_dnn_128-10-10_airplane_10_n02690373_17307.png
dino_v8,1,1186,NaN,airplane,chair,2-10-10,1186_eid_dnn_2-10-10_chair_10_n02791124_8866.png
dino_v8,1,1187,NaN,elephant,bear,8-10-10,1187_eid_dnn_8-10-10_bear_10_n02133161_1981.png
dino_v8,1,1188,NaN,car,airplane,128-10-10,1188_eid_dnn_128-10-10_airplane_10_n02690373_1696.png
dino_v8,1,1189,NaN,keyboard,oven,64-10-10,1189_eid_dnn_64-10-10_oven_10_n04111531_8421.png
dino_v8,1,1190,NaN,bottle,clock,1-10-10,1190_eid_dnn_1-10-10_clock_10_n02708093_5758.png
dino_v8,1,1191,NaN,keyboard,dog,16-10-10,1191_eid_dnn_16-10-10_dog_10_n02093991_4515.png
dino_v8,1,1192,NaN,airplane,truck,1-10-10,1192_eid_dnn_1-10-10_truck_10_n03796401_2552.png
dino_v8,1,1193,NaN,keyboard,car,32-10-10,1193_eid_dnn_32-10-10_car_10_n02814533_97522.png
dino_v8,1,1194,NaN,airplane,car,8-10-10,1194_eid_dnn_8-10-10_car_10_n03100240_1072.png
dino_v8,1,1195,NaN,keyboard,truck,16-10-10,1195_eid_dnn_16-10-10_truck_10_n03417042_4664.png
dino_v8,1,1196,NaN,airplane,bear,128-10-10,1196_eid_dnn_128-10-10_bear_10_n02134418_4295.png
dino_v8,1,1197,NaN,knife,chair,16-10-10,1197_eid_dnn_16-10-10_chair_10_n02791124_9736.png
dino_v8,1,1198,NaN,keyboard,cat,8-10-10,1198_eid_dnn_8-10-10_cat_10_n02123159_13604.png
dino_v8,1,1199,NaN,airplane,oven,1-10-10,1199_eid_dnn_1-10-10_oven_10_n04111531_4749.png
dino_v8,1,1200,NaN,keyboard,chair,8-10-10,1200_eid_dnn_8-10-10_chair_10_n03376595_9267.png
dino_v8,1,1201,NaN,airplane,cat,4-10-10,1201_eid_dnn_4-10-10_cat_10_n02124075_9065.png
dino_v8,1,1202,NaN,airplane,elephant,8-10-10,1202_eid_dnn_8-10-10_elephant_10_n02504013_10351.png
dino_v8,1,1203,NaN,keyboard,dog,128-10-10,1203_eid_dnn_128-10-10_dog_10_n02096294_1260.png
dino_v8,1,1204,NaN,keyboard,bottle,64-10-10,1204_eid_dnn_64-10-10_bottle_10_n04557648_2654.png
dino_v8,1,1205,NaN,keyboard,truck,16-10-10,1205_eid_dnn_16-10-10_truck_10_n04467665_68332.png
dino_v8,1,1206,NaN,keyboard,car,16-10-10,1206_eid_dnn_16-10-10_car_10_n04285008_10893.png
dino_v8,1,1207,NaN,boat,clock,4-10-10,1207_eid_dnn_4-10-10_clock_10_n02708093_485.png
dino_v8,1,1208,NaN,keyboard,airplane,8-10-10,1208_eid_dnn_8-10-10_airplane_10_n02690373_1360.png
dino_v8,1,1209,NaN,keyboard,airplane,16-10-10,1209_eid_dnn_16-10-10_airplane_10_n02690373_5587.png
dino_v8,1,1210,NaN,keyboard,bicycle,16-10-10,1210_eid_dnn_16-10-10_bicycle_10_n02835271_14914.png
dino_v8,1,1211,NaN,airplane,bird,2-10-10,1211_eid_dnn_2-10-10_bird_10_n01855672_9673.png
dino_v8,1,1212,NaN,airplane,oven,4-10-10,1212_eid_dnn_4-10-10_oven_10_n04111531_9712.png
dino_v8,1,1213,NaN,keyboard,keyboard,32-10-10,1213_eid_dnn_32-10-10_keyboard_10_n03085013_15995.png
dino_v8,1,1214,NaN,airplane,cat,64-10-10,1214_eid_dnn_64-10-10_cat_10_n02123394_2635.png
dino_v8,1,1215,NaN,keyboard,oven,128-10-10,1215_eid_dnn_128-10-10_oven_10_n04111531_924.png
dino_v8,1,1216,NaN,keyboard,oven,64-10-10,1216_eid_dnn_64-10-10_oven_10_n04111531_25647.png
dino_v8,1,1217,NaN,keyboard,knife,64-10-10,1217_eid_dnn_64-10-10_knife_10_n03041632_25257.png
dino_v8,1,1218,NaN,knife,airplane,8-10-10,1218_eid_dnn_8-10-10_airplane_10_n02690373_1386.png
dino_v8,1,1219,NaN,keyboard,knife,16-10-10,1219_eid_dnn_16-10-10_knife_10_n03041632_32177.png
dino_v8,1,1220,NaN,keyboard,chair,16-10-10,1220_eid_dnn_16-10-10_chair_10_n02791124_15383.png
dino_v8,1,1221,NaN,keyboard,knife,128-10-10,1221_eid_dnn_128-10-10_knife_10_n03041632_29338.png
dino_v8,1,1222,NaN,keyboard,chair,32-10-10,1222_eid_dnn_32-10-10_chair_10_n04099969_1998.png
dino_v8,1,1223,NaN,knife,bicycle,16-10-10,1223_eid_dnn_16-10-10_bicycle_10_n03792782_15898.png
dino_v8,1,1224,NaN,airplane,dog,16-10-10,1224_eid_dnn_16-10-10_dog_10_n02095570_7382.png
dino_v8,1,1225,NaN,keyboard,bicycle,16-10-10,1225_eid_dnn_16-10-10_bicycle_10_n02835271_4742.png
dino_v8,1,1226,NaN,airplane,bear,1-10-10,1226_eid_dnn_1-10-10_bear_10_n02132136_10496.png
dino_v8,1,1227,NaN,airplane,car,16-10-10,1227_eid_dnn_16-10-10_car_10_n04285008_5562.png
dino_v8,1,1228,NaN,airplane,oven,16-10-10,1228_eid_dnn_16-10-10_oven_10_n04111531_2433.png
dino_v8,1,1229,NaN,keyboard,cat,128-10-10,1229_eid_dnn_128-10-10_cat_10_n02123045_1438.png
dino_v8,1,1230,NaN,airplane,boat,16-10-10,1230_eid_dnn_16-10-10_boat_10_n03662601_26231.png
dino_v8,1,1231,NaN,airplane,chair,128-10-10,1231_eid_dnn_128-10-10_chair_10_n02791124_2343.png
dino_v8,1,1232,NaN,keyboard,elephant,16-10-10,1232_eid_dnn_16-10-10_elephant_10_n02504013_2619.png
dino_v8,1,1233,NaN,keyboard,bicycle,128-10-10,1233_eid_dnn_128-10-10_bicycle_10_n03792782_3892.png
dino_v8,1,1234,NaN,keyboard,bird,8-10-10,1234_eid_dnn_8-10-10_bird_10_n01560419_7909.png
dino_v8,1,1235,NaN,keyboard,airplane,128-10-10,1235_eid_dnn_128-10-10_airplane_10_n02690373_7651.png
dino_v8,1,1236,NaN,keyboard,elephant,64-10-10,1236_eid_dnn_64-10-10_elephant_10_n02504458_3689.png
dino_v8,1,1237,NaN,keyboard,bird,64-10-10,1237_eid_dnn_64-10-10_bird_10_n02002556_8585.png
dino_v8,1,1238,NaN,keyboard,knife,32-10-10,1238_eid_dnn_32-10-10_knife_10_n03041632_10109.png
dino_v8,1,1239,NaN,elephant,boat,2-10-10,1239_eid_dnn_2-10-10_boat_10_n02951358_2321.png
dino_v8,1,1240,NaN,keyboard,bird,32-10-10,1240_eid_dnn_32-10-10_bird_10_n01797886_29585.png
dino_v8,1,1241,NaN,keyboard,clock,32-10-10,1241_eid_dnn_32-10-10_clock_10_n03196217_3909.png
dino_v8,1,1242,NaN,keyboard,bird,64-10-10,1242_eid_dnn_64-10-10_bird_10_n01797886_5310.png
dino_v8,1,1243,NaN,keyboard,car,128-10-10,1243_eid_dnn_128-10-10_car_10_n04285008_2560.png
dino_v8,1,1244,NaN,cat,bottle,4-10-10,1244_eid_dnn_4-10-10_bottle_10_n03983396_11716.png
dino_v8,1,1245,NaN,bottle,bicycle,64-10-10,1245_eid_dnn_64-10-10_bicycle_10_n03792782_11481.png
dino_v8,1,1246,NaN,knife,boat,16-10-10,1246_eid_dnn_16-10-10_boat_10_n02951358_10431.png
dino_v8,1,1247,NaN,oven,boat,8-10-10,1247_eid_dnn_8-10-10_boat_10_n04612504_30617.png
dino_v8,1,1248,NaN,car,boat,64-10-10,1248_eid_dnn_64-10-10_boat_10_n04612504_20929.png
dino_v8,1,1249,NaN,bear,bottle,4-10-10,1249_eid_dnn_4-10-10_bottle_10_n04579145_5370.png
dino_v8,1,1250,NaN,oven,bird,2-10-10,1250_eid_dnn_2-10-10_bird_10_n01614925_9764.png
dino_v8,1,1251,NaN,keyboard,boat,16-10-10,1251_eid_dnn_16-10-10_boat_10_n03662601_83.png
dino_v8,1,1252,NaN,oven,oven,2-10-10,1252_eid_dnn_2-10-10_oven_10_n04111531_6080.png
dino_v8,1,1253,NaN,airplane,bottle,128-10-10,1253_eid_dnn_128-10-10_bottle_10_n03937543_2269.png
dino_v8,1,1254,NaN,keyboard,bicycle,32-10-10,1254_eid_dnn_32-10-10_bicycle_10_n03792782_23912.png
dino_v8,1,1255,NaN,knife,bottle,8-10-10,1255_eid_dnn_8-10-10_bottle_10_n03937543_3347.png
dino_v8,1,1256,NaN,keyboard,oven,16-10-10,1256_eid_dnn_16-10-10_oven_10_n04111531_1992.png
dino_v8,1,1257,NaN,keyboard,knife,1-10-10,1257_eid_dnn_1-10-10_knife_10_n03041632_10136.png
dino_v8,1,1258,NaN,keyboard,truck,128-10-10,1258_eid_dnn_128-10-10_truck_10_n04467665_6814.png
dino_v8,1,1259,NaN,keyboard,knife,32-10-10,1259_eid_dnn_32-10-10_knife_10_n03041632_95293.png
dino_v8,1,1260,NaN,boat,keyboard,128-10-10,1260_eid_dnn_128-10-10_keyboard_10_n04505470_6955.png
dino_v8,1,1261,NaN,airplane,clock,2-10-10,1261_eid_dnn_2-10-10_clock_10_n03196217_1706.png
dino_v8,1,1262,NaN,keyboard,truck,128-10-10,1262_eid_dnn_128-10-10_truck_10_n04467665_12867.png
dino_v8,1,1263,NaN,keyboard,airplane,8-10-10,1263_eid_dnn_8-10-10_airplane_10_n02690373_8461.png
dino_v8,1,1264,NaN,keyboard,bird,16-10-10,1264_eid_dnn_16-10-10_bird_10_n01818515_4663.png
dino_v8,1,1265,NaN,elephant,boat,8-10-10,1265_eid_dnn_8-10-10_boat_10_n04273569_31172.png
dino_v8,1,1266,NaN,boat,dog,1-10-10,1266_eid_dnn_1-10-10_dog_10_n02092339_1691.png
dino_v8,1,1267,NaN,airplane,car,1-10-10,1267_eid_dnn_1-10-10_car_10_n04285008_3103.png
dino_v8,1,1268,NaN,keyboard,airplane,16-10-10,1268_eid_dnn_16-10-10_airplane_10_n02690373_6834.png
dino_v8,1,1269,NaN,keyboard,clock,128-10-10,1269_eid_dnn_128-10-10_clock_10_n03196217_9380.png
dino_v8,1,1270,NaN,oven,bicycle,1-10-10,1270_eid_dnn_1-10-10_bicycle_10_n03792782_33116.png
dino_v8,1,1271,NaN,airplane,bear,32-10-10,1271_eid_dnn_32-10-10_bear_10_n02134418_409.png
dino_v8,1,1272,NaN,keyboard,bird,128-10-10,1272_eid_dnn_128-10-10_bird_10_n02018207_29704.png
dino_v8,1,1273,NaN,keyboard,airplane,64-10-10,1273_eid_dnn_64-10-10_airplane_10_n02690373_5204.png
dino_v8,1,1274,NaN,cat,bicycle,1-10-10,1274_eid_dnn_1-10-10_bicycle_10_n03792782_35904.png
dino_v8,1,1275,NaN,knife,keyboard,1-10-10,1275_eid_dnn_1-10-10_keyboard_10_n03085013_7573.png
dino_v8,1,1276,NaN,keyboard,bicycle,32-10-10,1276_eid_dnn_32-10-10_bicycle_10_n02835271_13505.png
dino_v8,1,1277,NaN,elephant,elephant,4-10-10,1277_eid_dnn_4-10-10_elephant_10_n02504458_5978.png
dino_v8,1,1278,NaN,keyboard,chair,32-10-10,1278_eid_dnn_32-10-10_chair_10_n04429376_1058.png
dino_v8,1,1279,NaN,keyboard,bird,8-10-10,1279_eid_dnn_8-10-10_bird_10_n01601694_5060.png
dino_v8,1,1280,NaN,boat,airplane,4-10-10,1280_eid_dnn_4-10-10_airplane_10_n02690373_6516.png
